搒摴晎導,巗嬫挰懞,旔擄強柤,廧強,堒搙,宱搙,旔擄強,堦帪旔擄強,峀堟旔擄強,抧恔,晽悈奞,捗攇,廂梕恖悢,旛拁昳,旛峫
幁帣搰導,墏旤巗,墫昹挰15斣抧撪,幁帣搰導墏旤巗,28.388855566646,129.49242152819,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,柖搰巗,崙暘帣摱懱堢娰,幁帣搰導柖搰巗峀悾2-34-11,31.717528386172,130.76005916583,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,戝搰孲悾屗撪挰,彑塝暘娰,幁帣搰導戝搰孲悾屗撪挰彑塝177,28.174677342211,129.34676287988,1,0,0,-,-,-,160恖,,旔擄応強
幁帣搰導,墏旤巗,挬擔拞妛峑,幁帣搰導墏旤巗柤悾挬擔挰29-1,28.398243212089,129.52688096897,1,0,0,1,1,1,,,堦帪旔擄応強丒旔擄強
幁帣搰導,戝搰孲揤忛挰,梌柤娫暘峑懱堢娰,幁帣搰導戝搰孲揤忛挰梌柤娫940,27.879156451162,128.89608287102,1,0,0,-,-,-,300恖,,旔擄強
幁帣搰導,墏旤巗,忛傊偒抧暉巸娰,幁帣搰導墏旤巗廧梡挰忛47-1,28.297059712828,129.45956267216,1,0,0,1,1,1,,,旔擄強
幁帣搰導,弌悈巗,栰岥帺帯岞柉娰,幁帣搰導弌悈巗崅旜栰挰峕撪6129-6,32.11891938349,130.26335312362,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,柖搰巗,椝撿彫妛峑,幁帣搰導柖搰巗榌1267-2,31.795717391981,130.70896274858,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,柖搰巗,壚椺愳抧嬫岞柉娰,幁帣搰導柖搰巗壚椺愳1541,31.669322506716,130.89674159488,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,巜廻巗,戝惉彫妛峑,幁帣搰導巜廻巗嶳愳惉愳3265斣抧,31.205218263664,130.60979566995,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,墏旤巗,暯揷挰22斣抧撪乮巗摴暯揷29崋慄乯,幁帣搰導墏旤巗,28.358291706239,129.49957798661,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,嶧杸愳撪巗,彑栚曐堢墍,幁帣搰導嶧杸愳撪巗彑栚挰5315-71,31.787994649677,130.32089603314,1,0,0,0,1,0,200恖,,巜掕旔擄強
幁帣搰導,撿偝偮傑巗,慜暯僐儈儏僯僥傿僙儞僞乕,幁帣搰導撿偝偮傑巗,31.473891849138,130.35721336107,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,墏旤巗,偟傫傑偪岞墍,幁帣搰導墏旤巗,28.394241877482,129.48675189931,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,娞懏孲娞晅挰,娸椙彫妛峑,幁帣搰導娞懏孲娞晅挰娸椙517-3,31.227016953523,131.00130591364,1,0,0,-,-,-,,,旔擄強
幁帣搰導,弌悈孲挿搰挰,巶巕搰傾僀儔儞僪僙儞僞乕,幁帣搰導弌悈孲挿搰挰巶巕搰689-8,32.276758106966,130.21826662234,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,巙晍巙巗,巙晍巙巗暥壔夛娰,幁帣搰導巙晍巙巗巙晍巙挰巙晍巙2238乕1,31.478927116765,131.09895490756,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,戝搰孲埳愬挰,柺撽拞妛峑懱堢娰,幁帣搰導戝搰孲埳愬挰柺撽2196,27.67425718696,128.97088129759,1,0,0,-,-,-,250恖,,旔擄応強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫憵弌彫妛峑,幁帣搰導撿嬨廈巗抦棗挰惣尦5656,31.336712463129,130.41700457247,1,0,0,-,-,-,310恖,,旔擄強
幁帣搰導,嶧杸愳撪巗,巗斾栰屲丒榋嬫岞柉娰,幁帣搰導嶧杸愳撪巗巗斾栰1159-1,31.78769637356,130.41449089382,1,0,0,0,1,0,60恖,,巜掕旔擄強
幁帣搰導,柖搰巗,柖搰拞妛峑,幁帣搰導柖搰巗揷岥3085,31.82545229044,130.83959097827,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,戝搰孲摽擵搰挰,婽捗岞墍,幁帣搰導戝搰孲摽擵搰挰婽捗3620,27.727375926172,129.01978868314,1,0,0,-,-,-,,,旔擄抧
幁帣搰導,枍嶈巗,暿晎拞妛峑,幁帣搰導枍嶈巗暿晎搶挰543,31.278159217763,130.35019903998,1,0,0,-,-,-,700恖,,戞擇旔擄強
幁帣搰導,垿椙孲桸悈挰,斒庒帥抧嬫惗妶夵慞僙儞僞乕,幁帣搰導垿椙孲桸悈挰斒庒帥301-2,32.037988579219,130.74168724102,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,撿偝偮傑巗,塱揷岞柉娰,幁帣搰導撿偝偮傑巗,31.368072254829,130.22521144477,1,0,0,-,-,-,,,旔擄強
幁帣搰導,惣擵昞巗,棫嶳岞柉娰,幁帣搰導惣擵昞巗埨忛2947,30.612840092224,131.04636586592,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,悅悈巗,嫤榓拞妛峑懱堢娰,幁帣搰導悅悈巗拞枔302,31.521099161514,130.70030036991,-,-,-,-,-,-,243恖,,嶗搰壩嶳敋敪廤寢抧丒梊旛旔擄強
幁帣搰導,戝搰孲揤忛挰,愺娫暉巸娰,幁帣搰導戝搰孲揤忛挰愺娫610-3,27.830954952743,128.89319825113,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫塷垺拞妛峑,幁帣搰導撿嬨廈巗塷垺挰孲1442-1,31.241336152038,130.49806914468,1,0,0,-,-,-,720恖,,旔擄強
幁帣搰導,柖搰巗,柖搰偄傢偝偒儂僥儖,幁帣搰導柖搰巗崅愮曚3958,31.9016590546,130.83484638686,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,垿椙孲桸悈挰,忋孲岞柉娰,幁帣搰導垿椙孲桸悈挰杒曽61-1,31.962671439123,130.73435444982,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,垿椙孲桸悈挰,桸悈挰彜岺夛2F,幁帣搰導垿椙孲桸悈挰栘応300-1,31.950890705315,130.71990467694,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,墏旤巗,嶰捁壆乮捗揷巵戭乯,幁帣搰導墏旤巗,28.470780720585,129.66985193928,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,墏旤巗,摽廎夛妢棙昦堾,幁帣搰導墏旤巗,28.453523256064,129.67656501027,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,撿偝偮傑巗,嫗揷擾懞怳嫽尋廋僙儞僞乕,幁帣搰導撿偝偮傑巗,31.47540221616,130.32860071044,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,戝搰孲棿嫿挰,愒旜栘曐堢強,幁帣搰導戝搰孲棿嫿挰愒旜栘232斣抧偺1,28.414272991461,129.62769345278,1,0,0,1,1,0,,,旔擄応強
幁帣搰導,柖搰巗,暉嶳榁恖宔偺壠,幁帣搰導柖搰巗暉嶳2926,31.677883044931,130.81586101484,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,撿嬨廈巗,抦棗擾嬈幰僩儗乕僯儞僌僙儞僞乕,幁帣搰導撿嬨廈巗抦棗挰墫壆15026,31.288038706419,130.39581792856,1,0,0,-,-,-,160恖,,旔擄強
幁帣搰導,偄偪偒孁栘栰巗,嬑楯惵彮擭儂乕儉,幁帣搰導偄偪偒孁栘栰巗忋柤2455,31.723177608443,130.28878701469,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,撿嬨廈巗,撿嬨廈巗棫恄揳彫妛峑,幁帣搰導撿嬨廈巗愳曈挰恄揳5686,31.431925343794,130.41965055203,1,0,0,-,-,-,160恖,,旔擄強
幁帣搰導,垿椙孲桸悈挰,屼慜栰廤棊僙儞僞乕,幁帣搰導垿椙孲桸悈挰峆師1227,31.954355043433,130.68781170937,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,孎栄孲拞庬巕挰,昹捗榚嫏柉僙儞僞乕,幁帣搰導孎栄孲拞庬巕挰擺姱6112,30.603596596429,130.95083041994,1,0,0,-,-,-,70恖,,侾師旔擄強
幁帣搰導,孎栄孲撿庬巕挰,搰娫彫妛峑懱堢娰,幁帣搰導孎栄孲撿庬巕挰搰娫3611,30.466882449021,130.87635307465,1,0,0,-,-,-,200恖,,俀師旔擄強
幁帣搰導,枍嶈巗,巗柉夛娰乮崙岝岞墍乯,幁帣搰導枍嶈巗,31.273179301849,130.29474379545,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,巙晍巙巗,弫働栰彫妛峑,幁帣搰導巙晍巙巗巙晍巙挰挓10688,31.513915416079,131.14622462542,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,弌悈巗,暉擵峕曐堢墍,幁帣搰導弌悈巗暉僲峕挰1030,32.102594768941,130.31633564854,1,0,0,0,1,0,,,巜掕旔擄強
幁帣搰導,弌悈孲挿搰挰,忛愳撪彫妛峑懱堢娰,幁帣搰導弌悈孲挿搰挰忛愳撪870,32.146933212294,130.11879428608,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,嶧杸孲偝偮傑挰,掃揷彫妛峑,幁帣搰導嶧杸孲偝偮傑挰掃揷2880,31.951440726295,130.48916910729,1,0,0,-,-,-,100恖,,旔擄抧丒旔擄強
幁帣搰導,戝搰孲悾屗撪挰,壝揝暘娰,幁帣搰導戝搰孲悾屗撪挰壝揝322-2,28.138806487499,129.34336816503,1,0,0,-,-,-,110恖,,旔擄応強
幁帣搰導,撿偝偮傑巗,塝擵柤徚杊僐儈儏僯僥傿僙儞僞乕,幁帣搰導撿偝偮傑巗,31.443692168959,130.38325601737,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,娞懏孲娞晅挰,桳柧彫妛峑懱堢娰,幁帣搰導娞懏孲娞晅挰攇尒1998,31.339761075832,131.05910806713,1,0,0,-,-,-,300恖,,梊掕旔擄応強
幁帣搰導,撿偝偮傑巗,搶嶳抧嬫廤夛巤愝,幁帣搰導撿偝偮傑巗,31.369562954839,130.3320952281,1,0,0,-,-,-,,,旔擄強
幁帣搰導,偄偪偒孁栘栰巗,姤妜彫妛峑懱堢娰,幁帣搰導偄偪偒孁栘栰巗姤妜12844-1,31.738684633055,130.34517721772,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲摽擵搰挰,嬥尒尋廋娰,幁帣搰導戝搰孲摽擵搰挰嬥尒,27.888342626407,128.96846302245,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,塝廤夛巤愝,幁帣搰導嶧杸愳撪巗崟栘1310-4,31.888138817207,130.542079865,1,0,0,0,1,0,30恖,,巜掕旔擄強
幁帣搰導,柖搰巗,擔摉嶳拞妛峑,幁帣搰導柖搰巗搶嫿1187-2,31.772353196894,130.75441224284,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,柖搰巗,墶愳彫妛峑,幁帣搰導柖搰巗拞僲206-1,31.902804875813,130.7040700987,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,墏旤巗,夘岇榁恖曐寬巤愝擑偺媢,幁帣搰導墏旤巗柤悾彫廻帤昪戙揷3416斣1,28.385857132998,129.47474192385,-,-,-,-,-,-,,,堦帪旔擄応強丒暉巸旔擄強
幁帣搰導,娞懏孲嬔峕挰,廻棙尨拞妛峑,幁帣搰導娞懏孲嬔峕挰恄愳7258,31.269230847622,130.83407123485,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲摽擵搰挰,庤乆彫拞妛峑,幁帣搰導戝搰孲摽擵搰挰庤-2975,27.887921247719,128.93491255943,1,0,0,-,-,-,,,旔擄抧丒旔擄強
幁帣搰導,孎栄孲壆媣搰挰,岥塱椙晹搰傊偒抧曐寬暉巸娰,幁帣搰導孎栄孲壆媣搰挰岥塱椙晹搰382,30.463919087456,130.19077171665,1,0,0,-,-,-,94恖,,旔擄強
幁帣搰導,撿偝偮傑巗,惔尨抧嬫廤夛巤愝,幁帣搰導撿偝偮傑巗朧捗挰攽6068-3,31.287888306882,130.24239779829,1,0,0,-,-,-,,,旔擄強
幁帣搰導,柖搰巗,忋彫愳彫妛峑,幁帣搰導柖搰巗忋彫愳876,31.723721182888,130.77315716314,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,巜廻巗,巜廻彫妛峑,幁帣搰導巜廻巗惣曽4692斣抧1,31.278822389492,130.61775919002,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,惣擵昞巗,忋惣嬫挿帠柋強,幁帣搰導惣擵昞巗惣擵昞879-1,30.75163537063,131.00832208312,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,垿椙孲桸悈挰,崒抧嬫僩儗乕僯儞僌僙儞僞乕,幁帣搰導垿椙孲桸悈挰峆師1682,31.964616324072,130.68912292609,1,0,0,1,1,0,,,旔擄応強
幁帣搰導,嶧杸孲偝偮傑挰,偄偒偄偒尋廋娰,幁帣搰導嶧杸孲偝偮傑挰搾揷900-1,31.938780319075,130.46748503966,1,0,0,-,-,-,100恖,,旔擄強
幁帣搰導,孎栄孲撿庬巕挰,挿扟彫妛峑懱堢娰,幁帣搰導孎栄孲撿庬巕挰拞擵忋1794-2,30.447315934086,130.90993491797,1,0,0,-,-,-,160恖,,俀師旔擄強
幁帣搰導,垿椙孲桸悈挰,抾揷廤夛強,幁帣搰導垿椙孲桸悈挰栘応5590-1,31.935426777483,130.75177036542,1,0,0,0,1,0,,,旔擄応強
幁帣搰導,弌悈孲挿搰挰,嶳栧栰僐儈儏僯僥傿僙儞僞乕,幁帣搰導弌悈孲挿搰挰嶳栧栰1362,32.132123737602,130.15909804708,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,枍嶈巗,徏擵旜岞墍,幁帣搰導枍嶈巗,31.270418452769,130.29141868753,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,柖搰巗,壓杚擵尨抧嬫岞柉娰,幁帣搰導柖搰巗暉嶳4912-28,31.669772709121,130.86532289972,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,幁壆巗,壴壀拞妛峑僌儔僂儞僪,幁帣搰導幁壆巗壴壀挰,31.398061800677,130.78106034136,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,嶧杸愳撪巗,媽巕妜彫妛峑,幁帣搰導嶧杸愳撪巗曅栰塝103,31.662224090442,129.68985881015,1,0,0,0,1,0,280恖,,巜掕旔擄応強
幁帣搰導,柖搰巗,孲嶳岞柉娰,幁帣搰導柖搰巗孲揷1018-3,31.763353642741,130.79684493853,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,撿嬨廈巗,惔悈峑嬫岞柉娰,幁帣搰導撿嬨廈巗愳曈挰惔悈1531-1,31.410595115464,130.41533505473,1,0,0,-,-,-,20恖,,旔擄強
幁帣搰導,戝搰孲悾屗撪挰,垻栘柤暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤,28.167189229379,129.33408487533,1,0,0,-,-,-,465恖,,旔擄応強
幁帣搰導,柖搰巗,斾慮栘栰抧嬫岞柉娰,幁帣搰導柖搰巗壚椺愳4644-1,31.71874869392,130.88401843802,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,墏旤巗,巗摴棦?暉棦娫巗摴,幁帣搰導墏旤巗,28.387686719342,129.46793869524,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,戝搰孲悾屗撪挰,栐栰巕暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤,28.169656827736,129.36242891787,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,戝搰孲棿嫿挰,棿悾彫妛峑,幁帣搰導戝搰孲棿嫿挰悾棷293斣抧,28.424434760973,129.59028928413,-,-,-,1,1,1,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,墏旤巗,巗摴數昹慄,幁帣搰導墏旤巗,28.398401465135,129.52136449633,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,幁帣搰孲嶰搰懞,曅攽弌挘強,幁帣搰導幁帣搰孲嶰搰懞戝帤崟搰31,30.833622797837,129.91124435352,1,0,0,-,-,-,,,旔擄強
幁帣搰導,巜廻巗,媨擵慜塩擾尋廋僙儞僞乕乮媨擵慜岞柉娰乯,幁帣搰導巜廻巗,31.274082715016,130.60964515936,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁帣搰孲嶰搰懞,偁偄偁偄夛娰,幁帣搰導幁帣搰孲嶰搰懞戝帤抾搰7,30.813828671146,130.4172129878,1,0,0,-,-,-,,,旔擄強
幁帣搰導,娞懏孲撿戝嬿挰,恄嶳彫妛峑,幁帣搰導娞懏孲撿戝嬿挰崻愯愳杒1250斣抧,31.215940568233,130.77216346725,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲婌奅挰,婌奅挰懱堢娰,幁帣搰導戝搰孲婌奅挰榩357-7,28.315968817586,129.93203264208,1,0,0,-,-,-,1500恖,,旔擄梊掕応強
幁帣搰導,戝搰孲悾屗撪挰,垻懡抧暘娰,幁帣搰導戝搰孲悾屗撪挰戝帤垻懡抧96,28.152212149979,129.1983210144,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,戝搰孲棿嫿挰,庤峀抧嬫怳嫽僙儞僞乕,幁帣搰導戝搰孲棿嫿挰愒旜栘1689斣抧偺5,28.405245516669,129.61911632581,-,-,-,1,1,1,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,弌悈巗,栰揷擾懞娐嫬夵慞僙儞僞乕,幁帣搰導弌悈巗栰揷挰忋柤6113,32.059493624875,130.26589742043,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,弌悈巗,NTT弌悈價儖,幁帣搰導弌悈巗,32.131188371147,130.34935261308,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,戝搰孲抦柤挰,偍偒偊傜傇暥壔儂乕儖偁偟傃偺嫿丒偪側,幁帣搰導戝搰孲抦柤挰悾棙妎2362,27.336816751515,128.57489370089,1,0,0,-,-,-,500恖,,旔擄応強丒旔擄強
幁帣搰導,戝搰孲抦柤挰,抦柤曐堢強,幁帣搰導戝搰孲抦柤挰悾棙妎465,27.340702588129,128.5832205566,1,0,0,-,-,-,100恖,,旔擄応強丒旔擄強
幁帣搰導,弌悈巗,憫彫妛峑,幁帣搰導弌悈巗憫1748,32.085835082979,130.28044912108,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,嶧杸孲偝偮傑挰,巼旜嬫岞柉娰,幁帣搰導嶧杸孲偝偮傑挰巼旜349-5,31.960335957968,130.43486080123,1,0,0,-,-,-,50恖,,旔擄強
幁帣搰導,撿偝偮傑巗,妢嵐帺慠媥梴懞娗棟僙儞僞乕,幁帣搰導撿偝偮傑巗妢嵐挰曅塝2347-6,31.410334000529,130.18639431593,1,0,0,-,-,-,,,旔擄強
幁帣搰導,墏旤巗,戝孎棿墹恄幮,幁帣搰導墏旤巗柤悾戝孎,28.404866477284,129.52445269774,-,-,-,1,0,1,,,堦帪旔擄応強
幁帣搰導,嶧杸愳撪巗,忋栧忋岞柉娰,幁帣搰導嶧杸愳撪巗忋庤4900,31.86285560057,130.52774252581,1,0,0,-,-,-,,,旔擄強
幁帣搰導,慮墬巗,悰柎揷擾懞峔憿夵慞僙儞僞乕,幁帣搰導慮墬巗,31.620215424011,130.95766659418,1,0,0,-,-,-,100恖,,旔擄応強
幁帣搰導,巜廻巗,旜壓岞柉娰,幁帣搰導巜廻巗,31.230100695693,130.58600788666,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,塇搰彫妛峑懱堢娰,幁帣搰導偄偪偒孁栘栰巗塇搰5359,31.75647780652,130.203135633,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,撿偝偮傑巗,栰娫抮岞柉娰,幁帣搰導撿偝偮傑巗,31.412527846598,130.13247141929,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲悾屗撪挰,悾媣堜廤夛強,幁帣搰導戝搰孲悾屗撪挰屆恗壆1077-1,28.143840103031,129.31837682685,1,0,0,-,-,-,50恖,,旔擄応強
幁帣搰導,戝搰孲棿嫿挰,墌嫟摨屝挘巤愝,幁帣搰導戝搰孲棿嫿挰墌447斣抧,28.46490260164,129.58718310337,1,0,0,1,1,0,,,旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,巗柉暥壔僙儞僞乕乮拞墰岞柉娰乯,幁帣搰導偄偪偒孁栘栰巗徍榓捠133-1,31.714452627504,130.27119790074,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,垿椙巗,塱尨彫妛峑,幁帣搰導垿椙巗壛帯栘挰惣暿晎594,31.764402273274,130.65059968195,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁壆巗,孁椙岞柉娰嵶嶳揷暘娰,幁帣搰導幁壆巗孁椙挰嵶嶳揷,31.438973768075,130.91542834535,-,-,-,1,0,0,,,嬞媫旔擄峀応
幁帣搰導,嶧杸愳撪巗,搾愹帥,幁帣搰導嶧杸愳撪巗搾揷挰1121,31.889617181131,130.22533510505,1,0,0,0,1,0,30恖,,巜掕旔擄強
幁帣搰導,撿偝偮傑巗,拞嶳抧嬫廤夛巤愝,幁帣搰導撿偝偮傑巗,31.316152069008,130.25785818993,1,0,0,-,-,-,,,旔擄強
幁帣搰導,惣擵昞巗,崙忋拞墰岞柉娰,幁帣搰導惣擵昞巗崙忋2011-6,30.804638651744,131.04034003224,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,幁帣搰孲嶰搰懞,嶰搰彫拞妛峑,幁帣搰導幁帣搰孲嶰搰懞戝帤棸墿搰86,30.783950473022,130.27920709744,1,0,0,-,-,-,,,旔擄強
幁帣搰導,垿椙巗,姉惗崅楊幰暉巸僙儞僞乕,幁帣搰導垿椙巗姉惗挰敀抝347,31.760490957957,130.5670947848,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,弌悈巗,暷僲捗拞妛峑,幁帣搰導弌悈巗柧恄挰100,32.112338622796,130.33504823367,1,0,0,1,1,0,,,巜掕旔擄強
幁帣搰導,垻媣崻巗,憤崌懱堢娰,幁帣搰導垻媣崻巗愒悾愳2486-1,32.033974605302,130.21473692662,1,0,0,-,-,-,2000恖,,巜掕旔擄強
幁帣搰導,擔抲巗,摗尦抧嬫岞柉娰,幁帣搰導擔抲巗悂忋挰梌憅3127-8,31.526796552958,130.41141185453,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲棿嫿挰,墌彫妛峑,幁帣搰導戝搰孲棿嫿挰墌731斣抧,28.4635455411,129.58817477179,-,-,-,1,1,0,,,巜掕嬞媫旔擄強丒巜掕旔擄強
幁帣搰導,墏旤巗,怷揷揁棤嶳,幁帣搰導墏旤巗,28.297156076746,129.44154012952,-,-,-,-,-,-,,,堦帪旔擄応強
幁帣搰導,娞懏孲嬔峕挰,抮揷拞妛峑,幁帣搰導娞懏孲嬔峕挰忛尦5502,31.242799010694,130.86747794666,1,0,0,-,-,-,,,旔擄強
幁帣搰導,嶧杸愳撪巗,壜垽彫妛峑,幁帣搰導嶧杸愳撪巗屼椝壓挰4-30,31.827684602664,130.2998383084,-,-,-,0,1,0,1240恖,,巜掕旔擄応強丒巜掕旔擄強
幁帣搰導,戝搰孲戝榓懞,巙屗姩岞柉娰,幁帣搰導戝搰孲戝榓懞巙屗姩398斣抧3,28.327066090493,129.29068039712,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,偄偪偒孁栘栰巗,巗棃曐寬僙儞僞乕,幁帣搰導偄偪偒孁栘栰巗柀挰1挌栚115,31.693494013332,130.29028841833,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,戝搰孲婌奅挰,拞墰岞柉娰,幁帣搰導戝搰孲婌奅挰愒楢18-2,28.318863243248,129.94167909861,1,0,0,-,-,-,250恖,,旔擄梊掕応強
幁帣搰導,擔抲巗,忋巗棃彫妛峑懱堢娰,幁帣搰導擔抲巗搶巗棃挰梴曣11421,31.677661433817,130.39086506635,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,撿偝偮傑巗,媣巙拞妛峑懱堢娰,幁帣搰導撿偝偮傑巗,31.30955109452,130.22691263972,1,0,0,-,-,-,,,戞侾旔擄強
幁帣搰導,弌悈孲挿搰挰,妺椫懡栚揑廤夛巤愝,幁帣搰導弌悈孲挿搰挰,32.255112355716,130.1811681931,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,柖搰巗,崙暘傆傟偁偄偺嫿,幁帣搰導柖搰巗拞墰1-23-7,31.740638630938,130.77250409598,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,柖搰巗,惔悈岞柉娰,幁帣搰導柖搰巗惔悈2-24-19-8,31.753850429376,130.7785334545,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,柖搰巗,搶偦偺嶳岞柉娰,幁帣搰導柖搰巗廳媣586-4,31.769758769515,130.7804225572,1,0,0,-,-,-,,,侾師旔擄強
幁帣搰導,弌悈孲挿搰挰,彫昹廤棊岞柉娰,幁帣搰導弌悈孲挿搰挰憼擵尦2057,32.172884700823,130.11271708597,1,0,0,-,-,-,,,嵭奞帪旔擄応強
幁帣搰導,巙晍巙巗,揷擵塝拞妛峑,幁帣搰導巙晍巙巗巙晍巙挰揷擵塝2018,31.561731192519,131.13370503397,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,戝搰孲戝榓懞,戝扞彫拞妛峑,幁帣搰導戝搰孲戝榓懞戝扞125斣抧,28.355766530315,129.35949188767,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,巙晍巙巗,崅楊幰僐儈儏僯僥傿僙儞僞乕,幁帣搰導巙晍巙巗埳嶈揷8846,31.531543644323,131.05196666407,1,0,0,-,-,-,,,旔擄応強乮侾師奐愝乯
幁帣搰導,垻媣崻巗,榚杮抧嬫岞柉娰敼恖暘娰壆撪塣摦応,幁帣搰導垻媣崻巗榚杮12047,32.123817749827,130.21788553799,1,0,0,-,-,-,200恖,,巜掕旔擄強
幁帣搰導,擔抲巗,愳尨婰擮娰,幁帣搰導擔抲巗搶巗棃挰恄擵愳78-1,31.625766090751,130.33379409923,1,0,0,-,-,-,,,旔擄応強
幁帣搰導,柖搰巗,栘尨拞妛峑,幁帣搰導柖搰巗孲揷3592,31.774745873102,130.8521154561,1,0,0,-,-,-,,,俀師旔擄強
幁帣搰導,嶧杸愳撪巗,棦抧嬫僐儈儏僯僥傿僙儞僞乕,幁帣搰導嶧杸愳撪巗棦1910,31.84331248661,129.91771947543,1,0,0,0,1,0,240恖,,巜掕旔擄強
幁帣搰導,墏旤巗,忋栶彑廤夛応,幁帣搰導墏旤巗廧梡挰栶彑296-25,28.236852755853,129.37324712982,1,0,0,1,1,1,,,堦帪旔擄応強丒旔擄強
幁帣搰導,墏旤巗,數昹挰廤夛応,幁帣搰導墏旤巗柤悾數昹挰62,28.399431833361,129.51949554336,1,0,0,1,1,1,,,旔擄強
幁帣搰導,戝搰孲摽擵搰挰,旜曣彫拞妛峑,幁帣搰導戝搰孲摽擵搰挰旜曣300,27.71501177731,128.98861611072,1,0,0,-,-,-,,,旔擄強
幁帣搰導,戝搰孲棿嫿挰,廐柤偺嫿,幁帣搰導戝搰孲棿嫿挰,28.44871106651,129.56226371714,-,-,-,1,1,0,,,巜掕嬞媫旔擄強
