CODE,都道府県名,二次医療圏,支援要否,医療派遣ステータス,名称,チーム数,更新日時,医師出勤状況,緊急時入力/入院病棟倒壊・倒壊の恐れ,緊急時入力/ライフライン・サプライ状況/電気使用不可,緊急時入力/ライフライン・サプライ状況/水使用不可,緊急時入力/ライフライン・サプライ状況/医療ガス使用不可,緊急時入力/ライフライン・サプライ状況/医薬品衛生資器材使用不可,緊急時入力/多数患者受診,緊急時入力/職員状況,緊急時入力/その他,緊急時入力/情報取得日時,緊急時入力/緊急連絡先/電話番号,緊急時入力/緊急連絡先/メールアドレス,緊急時入力/更新日時,詳細入力/施設の倒壊・倒壊の恐れ/入院病棟,詳細入力/施設の倒壊・倒壊の恐れ/救急外来,詳細入力/施設の倒壊・倒壊の恐れ/一般外来,詳細入力/施設の倒壊・倒壊の恐れ/手術室,詳細入力/施設の倒壊・倒壊の恐れ/その他,詳細入力/ライフライン・サプライ状況/電気使用不可,詳細入力/ライフライン・サプライ状況/水使用不可,詳細入力/ライフライン・サプライ状況/医療ガス使用不可,詳細入力/ライフライン・サプライ状況/配管損傷有無,詳細入力/ライフライン・サプライ状況/食糧供給なし,詳細入力/ライフライン・サプライ状況/医薬品供給なし,詳細入力/ライフライン・サプライ状況/詳細有無,詳細入力/機能/手術不可,詳細入力/機能/人工透析不可,詳細入力/現在の患者数状況/実働病床数,詳細入力/現在の患者数状況/受入患者数/重症,詳細入力/現在の患者数状況/受入患者数/中等症,詳細入力/現在の患者数状況/在院患者数/重症,詳細入力/現在の患者数状況/在院患者数/中等症,詳細入力/今後、転送が必要な患者数/重症,詳細入力/今後、転送が必要な患者数/中等症,詳細入力/今後、転送が必要な患者数/人工呼吸,詳細入力/今後、転送が必要な患者数/酸素,詳細入力/今後、転送が必要な患者数/担送,詳細入力/今後、転送が必要な患者数/護送,詳細入力/今後、受け入れ可能な患者数/災害時診療能力,詳細入力/今後、受け入れ可能な患者数/重症,詳細入力/今後、受け入れ可能な患者数/中等症,詳細入力/今後、受け入れ可能な患者数/人工呼吸,詳細入力/今後、受け入れ可能な患者数/酸素,詳細入力/今後、受け入れ可能な患者数/担送,詳細入力/今後、受け入れ可能な患者数/護送,詳細入力/外来受付状況/外来受付状況,詳細入力/外来受付状況/受付時間帯1/開始,詳細入力/外来受付状況/受付時間帯1/終了,詳細入力/外来受付状況/受付時間帯2/開始,詳細入力/外来受付状況/受付時間帯2/終了,詳細入力/外来受付状況/受付時間帯3/開始,詳細入力/外来受付状況/受付時間帯3/終了,詳細入力/職員数/出勤医師数,詳細入力/職員数/出勤医師数 内DMAT,詳細入力/職員数/出勤看護師数,詳細入力/職員数/出勤看護師数 内DMAT,詳細入力/職員数/その他出勤人数,詳細入力/職員数/その他出勤人数 内DMAT,詳細入力/その他/その他,詳細入力/情報取得日時,詳細入力/更新日時,救護所有無,所属本部,END
391395600220 ,高知県,高幡,要,支援中,大西病院,1,2016/6/29 15:17,0,1,1,1,1,1,1,1,,2016/6/29 15:08,98976545678,,2016/6/29 15:08,1,0,1,0,,1,1,1,,1,1,,1,1,0,50,20,70,34,30,10,5,10,30,10,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,5,1,10,3,8,4,,2016/6/29 15:09,2016/6/29 15:17,0,,1
392396100160 ,高知県,高幡,未,未入力,北川眼科,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395600480 ,高知県,高幡,要,支援中,くぼかわ病院,1,2016/6/29 15:12,0,1,0,0,0,0,0,0,,2016/6/29 15:11,,,2016/6/29 15:12,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
391395300490 ,高知県,高幡,要,支援中,高陵病院,1,2016/6/29 15:14,0,1,1,1,1,1,1,1,,2016/6/29 15:12,,,2016/6/29 15:14,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
392395304730 ,高知県,高幡,未,未入力,国保杉ノ川診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395301240 ,高知県,高幡,要,支援中,国保梼原病院,1,2016/6/29 15:14,0,0,0,1,0,0,1,1,,2016/6/29 15:08,,,2016/6/29 15:10,1,1,1,1,,3,2,3,0,3,3,,0,0,0,2,3,150,5,1,1,1,0,0,1,0,3,5,3,5,5,5,2,--：--,--：--,--：--,--：--,--：--,--：--,7,1,100,2,100,2,,2016/6/29 15:10,2016/6/29 15:14,0,,1
392395601820 ,高知県,高幡,未,未入力,四万十町十和診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395301080 ,高知県,高幡,未,未入力,須崎くろしお病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395601240 ,高知県,高幡,未,未入力,大正診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395301110 ,高知県,高幡,要,支援中,なかとさ病院,1,2016/6/29 15:13,0,0,1,0,1,1,0,0,,2016/6/29 15:07,,,2016/6/29 15:08,0,0,1,0,,1,4,2,0,3,2,,1,1,0,1,5,10,15,0,0,0,0,0,0,0,1,10,0,0,0,0,,--：--,--：--,--：--,--：--,--：--,--：--,4,0,18,0,10,0,,2016/6/29 15:08,2016/6/29 15:13,0,,1
391395300780 ,高知県,高幡,未,未入力,ネオリゾートちひろ病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395306880 ,高知県,高幡,未,未入力,もりはた小児科,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391396000120 ,高知県,幡多,要,支援中,足摺病院,1,2016/6/29 15:16,0,1,1,1,1,1,1,1,倒壊寸前です　病院機能壊滅,2016/6/29 15:09,,,2016/6/29 15:10,1,1,1,1,,1,1,1,,1,1,全ての薬品不足,1,1,0,10,20,7,13,8,2,8,2,1,1,0,0,2,0,0,11,1,1,--：--,--：--,--：--,--：--,--：--,--：--,5,3,5,2,5,1,がけ崩れ発生　アクセス困難,2016/6/29 15:10,2016/6/29 15:16,0,,1
391396000250 ,高知県,幡多,要,支援中,渭南病院,1,2016/6/29 15:16,0,0,0,0,0,0,1,1,スタッフが足りません。,2016/6/29 15:14,8000000000,,2016/6/29 15:16,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
391395401140 ,高知県,幡多,要,支援中,大井田病院,1,2016/6/29 15:19,0,0,1,1,0,0,1,0,,2016/6/29 15:07,,,2016/6/29 15:11,0,0,0,0,,1,3,3,0,3,3,,1,1,0,2,10,6,35,6,30,1,0,0,0,0,0,0,0,0,0,0,,--：--,--：--,--：--,--：--,--：--,--：--,0,0,0,0,0,0,,2016/6/29 15:12,2016/6/29 15:19,1,,1
392395405190 ,高知県,幡多,未,未入力,大方クリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400260 ,高知県,幡多,要,支援中,木俵病院,1,2016/6/29 15:16,0,1,1,1,0,0,0,0,入院病棟破損。,2016/6/29 15:08,,,2016/6/29 15:10,1,1,1,1,,1,2,2,1,1,1,,,,0,5,6,5,6,1,1,1,0,0,0,0,1,1,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,5,1,10,5,10,1,,2016/6/29 15:11,2016/6/29 15:16,0,,1
392395412000 ,高知県,幡多,未,未入力,こいけクリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401690 ,高知県,幡多,要,支援中,国保大月病院,1,2016/6/29 15:16,0,0,0,0,0,1,1,1,,2016/6/29 15:08,,,2016/6/29 15:11,0,0,0,0,,3,4,3,,3,2,,1,1,0,5,10,10,20,2,5,2,2,7,0,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,10,2,50,10,10,5,,2016/6/29 15:11,2016/6/29 15:16,1,,1
392395409260 ,高知県,幡多,未,未入力,こじま眼科,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395407820 ,高知県,幡多,要,支援中,佐々木整形外科医院,1,2016/6/29 15:18,0,0,0,0,0,1,1,1,多数の傷病者が押しかけており大混乱をきたしている。病院機能に関してはインフラ保たれている。,2016/6/29 15:07,,,2016/6/29 15:10,0,0,0,0,,3,4,3,0,3,3,,0,0,0,30,70,15,30,5,10,2,3,10,5,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,5,2,30,2,20,1,,2016/6/29 15:18,2016/6/29 15:18,0,,1
392395407110 ,高知県,幡多,未,未入力,四万十市西土佐診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400390 ,高知県,幡多,要,支援中,四万十市立市民病院,1,2016/6/29 15:17,0,1,0,0,1,0,0,1,建物が倒壊しています。ガスがとまっています。 職員が、不足しています。応援おねがいします。,2016/6/29 15:12,,,2016/6/29 15:17,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
392395403460 ,高知県,幡多,未,未入力,宿毛市立沖の島ヘき地診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400420 ,高知県,幡多,要,支援中,竹本病院,1,2016/6/29 15:09,0,0,0,0,1,1,1,1,,2016/6/29 15:07,,,2016/6/29 15:09,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
391395401300 ,高知県,幡多,要,支援中,筒井病院,1,2016/6/29 15:13,0,0,0,0,0,1,1,1,,2016/6/29 15:07,,,2016/6/29 15:10,0,0,0,0,,3,4,3,0,3,1,,1,1,0,5,5,5,30,5,0,0,0,0,0,0,0,5,0,0,0,0,2,8:30,12:00,--：--,--：--,--：--,--：--,5,0,25,0,15,0,,2016/6/29 15:10,2016/6/29 15:13,1,,1
391396000380 ,高知県,幡多,未,未入力,土佐清水病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395408410 ,高知県,幡多,未,未入力,中村クリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400550 ,高知県,幡多,要,支援中,中村病院,1,2016/6/29 15:19,0,0,0,1,0,0,1,1,,2016/6/29 15:08,,,2016/6/29 15:12,0,0,0,0,,2,4,3,,,,,,,0,2,5,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,,--：--,--：--,--：--,--：--,--：--,--：--,10,2,15,2,12,1,,2016/6/29 15:17,2016/6/29 15:19,0,,1
391395401850 ,高知県,幡多,未,未入力,幡多希望の家,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401980 ,高知県,幡多,未,未入力,幡多けんみん病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401010 ,高知県,幡多,要,支援中,幡多病院,1,2016/6/29 15:10,0,0,0,0,0,0,1,0,,2016/6/29 15:08,,,2016/6/29 15:10,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
391395401430 ,高知県,幡多,未,未入力,聖ヶ丘病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391396000540 ,高知県,幡多,未,未入力,松谷病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400680 ,高知県,幡多,未,未入力,松本病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395407400 ,高知県,幡多,未,未入力,三原診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400840 ,高知県,幡多,未,未入力,森下病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401720 ,高知県,幡多,未,未入力,吉井病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400130 ,高知県,幡多,未,未入力,医療法人一条会渡川病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
