CODE,都道府県名,二次医療圏,支援要否,医療派遣ステータス,名称,チーム数,更新日時,医師出勤状況,緊急時入力/入院病棟倒壊・倒壊の恐れ,緊急時入力/ライフライン・サプライ状況/電気使用不可,緊急時入力/ライフライン・サプライ状況/水使用不可,緊急時入力/ライフライン・サプライ状況/医療ガス使用不可,緊急時入力/ライフライン・サプライ状況/医薬品衛生資器材使用不可,緊急時入力/多数患者受診,緊急時入力/職員状況,緊急時入力/その他,緊急時入力/情報取得日時,緊急時入力/緊急連絡先/電話番号,緊急時入力/緊急連絡先/メールアドレス,緊急時入力/更新日時,詳細入力/施設の倒壊・倒壊の恐れ/入院病棟,詳細入力/施設の倒壊・倒壊の恐れ/救急外来,詳細入力/施設の倒壊・倒壊の恐れ/一般外来,詳細入力/施設の倒壊・倒壊の恐れ/手術室,詳細入力/施設の倒壊・倒壊の恐れ/その他,詳細入力/ライフライン・サプライ状況/電気使用不可,詳細入力/ライフライン・サプライ状況/水使用不可,詳細入力/ライフライン・サプライ状況/医療ガス使用不可,詳細入力/ライフライン・サプライ状況/配管損傷有無,詳細入力/ライフライン・サプライ状況/食糧供給なし,詳細入力/ライフライン・サプライ状況/医薬品供給なし,詳細入力/ライフライン・サプライ状況/詳細有無,詳細入力/機能/手術不可,詳細入力/機能/人工透析不可,詳細入力/現在の患者数状況/実働病床数,詳細入力/現在の患者数状況/受入患者数/重症,詳細入力/現在の患者数状況/受入患者数/中等症,詳細入力/現在の患者数状況/在院患者数/重症,詳細入力/現在の患者数状況/在院患者数/中等症,詳細入力/今後、転送が必要な患者数/重症,詳細入力/今後、転送が必要な患者数/中等症,詳細入力/今後、転送が必要な患者数/人工呼吸,詳細入力/今後、転送が必要な患者数/酸素,詳細入力/今後、転送が必要な患者数/担送,詳細入力/今後、転送が必要な患者数/護送,詳細入力/今後、受け入れ可能な患者数/災害時診療能力,詳細入力/今後、受け入れ可能な患者数/重症,詳細入力/今後、受け入れ可能な患者数/中等症,詳細入力/今後、受け入れ可能な患者数/人工呼吸,詳細入力/今後、受け入れ可能な患者数/酸素,詳細入力/今後、受け入れ可能な患者数/担送,詳細入力/今後、受け入れ可能な患者数/護送,詳細入力/外来受付状況/外来受付状況,詳細入力/外来受付状況/受付時間帯1/開始,詳細入力/外来受付状況/受付時間帯1/終了,詳細入力/外来受付状況/受付時間帯2/開始,詳細入力/外来受付状況/受付時間帯2/終了,詳細入力/外来受付状況/受付時間帯3/開始,詳細入力/外来受付状況/受付時間帯3/終了,詳細入力/職員数/出勤医師数,詳細入力/職員数/出勤医師数 内DMAT,詳細入力/職員数/出勤看護師数,詳細入力/職員数/出勤看護師数 内DMAT,詳細入力/職員数/その他出勤人数,詳細入力/職員数/その他出勤人数 内DMAT,詳細入力/その他/その他,詳細入力/情報取得日時,詳細入力/更新日時,救護所有無,所属本部,END
391395301240 ,高知県,高幡,要,要手配,国保梼原病院,0,2016/6/8 22:51,0,0,0,0,1,0,0,0,マッチョ君,2016/6/8 14:34,,,2016/6/8 22:51,0,1,1,1,アチョー,3,3,2,0,2,1,,1,0,0,3,5,10,5,5,1,2,6,5,1,0,1,2,0,1,3,3,2,--：--,--：--,--：--,--：--,--：--,--：--,25,1,50,0,50,1,,2016/6/8 14:57,2016/6/8 22:46,0,,1
392395601820 ,高知県,高幡,未,未入力,四万十町十和診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395301080 ,高知県,高幡,未,支援中,須崎くろしお病院,5, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395601240 ,高知県,高幡,未,未入力,大正診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395301110 ,高知県,高幡,要,要手配,なかとさ病院,0,2016/6/8 15:09,0,0,0,0,0,0,0,0,被害なし,2016/6/8 14:44,,,2016/6/8 15:09,1,,,,,2,4,3,,3,2,,,,0,1,10,3,15,3,15,1,2,11,4,0,0,0,0,0,0,0,,--：--,--：--,--：--,--：--,--：--,--：--,0,0,0,0,0,0,,2016/6/8 14:46,2016/6/8 14:57,0,,1
391395300780 ,高知県,高幡,未,未入力,ネオリゾートちひろ病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395306880 ,高知県,高幡,未,未入力,もりはた小児科,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391396000120 ,高知県,幡多,要,要手配,足摺病院,0,2016/6/8 14:59,0,0,0,1,0,0,0,0,Ｍ：大きな災害なし Ｅ：南棟の一部倒壊していることもあるますが、建物は問題なし。Ｔ：火災なし。電気は問題ないですが水道が破壊 Ｈ：現在は問題なし Ａ：南玄関から入れます。南玄関は使用できません。 Ｎ：入院患者25名問題なく、外来患者６０名トリアージし赤2名黄色10名緑48名 Ｅ：透析患者1名搬送依頼、ＤＭＡＴ2隊追加応援依頼お願いします。,2016/6/8 14:43,9021069790,bobnaomi75@gmail.com,2016/6/8 14:55,1,1,1,1,,3,1,3,,3,3,,0,1,0,2,10,2,10,2,10,0,0,0,0,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,2,0,15,0,2,0,,2016/6/8 14:55,2016/6/8 14:59,0,,1
391396000250 ,高知県,幡多,要,要手配,渭南病院,0,2016/6/8 15:09,0,0,0,1,0,1,1,1,,2016/6/8 14:46,12345678,,2016/6/8 14:48,0,0,0,1,,3,2,2,0,2,1,薬が足りなくなってます。,1,1,0,100,200,200,200,40,0,10,40,30,20,0,0,50,0,10,20,30,2,--：--,--：--,--：--,--：--,--：--,--：--,5,3,10,5,10,0,,2016/6/8 15:09,2016/6/8 15:09,0,,1
391395401140 ,高知県,幡多,要,要手配,大井田病院,1,2016/6/8 15:08,0,0,0,1,0,0,0,0,,2016/6/8 14:52,,,2016/6/8 14:52,0,0,0,0,,3,1,3,1,3,3,,1,1,0,5,3,10,8,5,0,2,0,0,0,0,0,5,1,0,0,0,3,1:00,23:00,--：--,--：--,--：--,--：--,20,1,50,2,50,2,,2016/6/8 15:08,2016/6/8 15:08,1,,1
392395405190 ,高知県,幡多,未,未入力,大方クリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400260 ,高知県,幡多,要,要手配,木俵病院,0,2016/6/8 15:08,0,1,1,1,1,1,1,1,,2016/6/8 14:45,,,2016/6/8 14:46,1,1,1,1,,1,1,1,1,2,2,,1,1,0,10,40,25,30,35,70,0,0,0,0,0,0,0,10,30,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,10,2,50,4,80,4,,2016/6/8 14:46,2016/6/8 15:08,0,,1
392395412000 ,高知県,幡多,未,未入力,こいけクリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401690 ,高知県,幡多,要,要手配,国保大月病院,1,2016/6/8 22:43,0,1,1,1,0,1,1,1,,2016/6/8 14:33,9074541177,,2016/6/8 22:33,0,0,0,0,,2,1,2,1,2,2,,1,1,0,10,20,15,30,15,20,5,10,15,20,0,0,0,0,10,2,10,1,--：--,--：--,--：--,--：--,--：--,--：--,5,2,20,8,30,2,,2016/6/8 22:41,2016/6/8 22:43,1,,1
392395409260 ,高知県,幡多,未,未入力,こじま眼科,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395407820 ,高知県,幡多,要,要手配,佐々木整形外科医院,0,2016/6/8 15:11,0,0,0,0,0,0,1,0,,2016/6/8 14:45,,,2016/6/8 15:07,0,0,0,0,,3,,3,1,,2,,1,1,0,3,40,1,5,0,0,0,0,0,1,0,0,10,0,0,0,0,3,9:00,17:00,--：--,--：--,--：--,--：--,3,1,10,2,10,2,緊急車両は通行可能,2016/6/8 15:10,2016/6/8 15:11,0,,1
392395407110 ,高知県,幡多,未,未入力,四万十市西土佐診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400390 ,高知県,幡多,要,要手配,四万十市立市民病院,0,2016/6/8 15:10,0,1,1,1,0,1,1,1,,2016/6/8 15:10,,,2016/6/8 15:10,,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない, , , , , , ,設定しない,設定しない,設定しない,設定しない,設定しない,設定しない,, , ,設定しない,,1
392395403460 ,高知県,幡多,未,未入力,宿毛市立沖の島ヘき地診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400420 ,高知県,幡多,要,要手配,竹本病院,0,2016/6/8 15:10,0,0,0,0,1,1,1,1,,2016/6/8 14:45,,,2016/6/8 15:07,0,0,0,0,,3,4,1,0,2,1,,1,1,0,18,30,24,45,20,30,5,50,0,0,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,2,1,8,2,10,3,,2016/6/8 14:46,2016/6/8 15:10,0,,1
391395401300 ,高知県,幡多,要,要手配,筒井病院,0,2016/6/8 14:54,0,0,0,0,1,1,1,1,,2016/6/8 14:47,234567890,sdfghj@dfghj.jp,2016/6/8 14:54,0,0,1,0,,3,4,2,0,2,2,,1,1,0,0,10,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,--：--,--：--,--：--,--：--,--：--,--：--,3,0,7,0,2,0,,2016/6/8 14:52,2016/6/8 14:54,1,,1
391396000380 ,高知県,幡多,未,未入力,土佐清水病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395408410 ,高知県,幡多,未,未入力,中村クリニック,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400550 ,高知県,幡多,要,要手配,中村病院,0,2016/6/8 15:09,0,0,0,0,0,0,0,1,,2016/6/8 14:44,11112222333,,2016/6/8 14:45,0,0,0,0,,3,4,3,0,2,2,,1,1,0,4,10,3,25,1,5,0,2,6,0,0,0,0,0,0,0,0,2,--：--,--：--,--：--,--：--,--：--,--：--,3,0,15,0,4,0,車両でのアクセス可能,2016/6/8 14:45,2016/6/8 15:09,0,,1
391395401850 ,高知県,幡多,未,未入力,幡多希望の家,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401980 ,高知県,幡多,未,未入力,幡多けんみん病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401010 ,高知県,幡多,要,要手配,幡多病院,0,2016/6/8 15:11,0,1,1,1,1,1,1,1,,2016/6/8 14:48,,,2016/6/8 14:48,1,1,1,1,,1,2,2,1,2,2,,1,1,0,2,10,3,15,1,0,1,0,0,0,0,0,0,0,0,0,0,2,--：--,--：--,--：--,--：--,--：--,--：--,10,2,50,8,20,3,,2016/6/8 14:53,2016/6/8 15:11,0,,1
391395401430 ,高知県,幡多,未,未入力,聖ヶ丘病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391396000540 ,高知県,幡多,未,未入力,松谷病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400680 ,高知県,幡多,未,未入力,松本病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
392395407400 ,高知県,幡多,未,未入力,三原診療所,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,1,,1
391395400840 ,高知県,幡多,未,未入力,森下病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395401720 ,高知県,幡多,未,未入力,吉井病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
391395400130 ,高知県,幡多,未,未入力,医療法人一条会渡川病院,0, ,0,,,,,,,,, ,,, ,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
